Employee_ID,Department,Job_Role,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition
103,engineering,Senior Engineer,master,38,11,6842.52,77,2013-06-01,No
239,Sales,Sales Executive,Bachelor,34,1,4405.13,96,2023-06-22,Yes
769,Marketing,Marketing Analyst,High School,30,0,3444.84,91,2024-06-18,Yes
247,HR,HR Manager,Master's,27,12,8672.92,77,2012-04-05,No
821,Sales,Sales Manager,Master,25,1,6007.8,55,2023-02-21,No
158,Finance ,Finance Manager,Bachelor,29,0,4475.85,80,2024-06-15,No
480,sales,Sales Executive,Master,32,2,6459.62,69,2022-11-01,No
646,Sales,Sales Executive,Bachelor,42,0,3699.6,37,2024-01-02,No
974,SALES,Account Rep,Master's,38,2,5998.73,79,2022-11-03,No
872,FINANCE,Financial Analyst,Master,33,0,4211.0,31,2024-12-21,No
19,FINANCE,Accountant,High School,35,4,3269.89,57,2020-01-14,No
751,FINANCE,Finance Manager,Bachelor,23,0,3287.68,61,2024-08-09,No
122,Sales,Sales Executive,Bachelor,30,3,5032.67,83,2021-06-12,No
886,Eng.,Software Engineer,Master,26,1,?,79,2023-05-01,No
750,FINANCE,Financial Analyst,High School,52,9,51045.12,83,2015-12-01,No
275,engineering,Senior Engineer,Master,31,0,4598.57,,2024-04-19,No
434,HR,HR Manager,Master's,28,3,4855.43,79,2021-11-25,No
951,Marketing,Content Specialist,High School,34,3,2568.99,76,2021-10-02,No
312,Sales,Sales Executive,Bachelor's,41,3,5615.35,,2021-06-14,No
806,MARKETING,Marketing Manager,Master,31,2,5065.45,86,2022-12-19,No
902,Human Resources,Recruiter,High School,21,0,3348.07,83,2024-05-16,No
547,HR,Recruiter,Bachelor,39,1,5941.09,63,2023-04-12,Yes
182,Sales,Sales Manager,Bachelor,21,1,3735.07,86,2023-11-18,No
185,Sales,Sales Manager,Ph.D.,36,1,5741.44,71,2023-02-04,Yes
407,Sales,Account Rep,High School,22,0,2816.11,63,2024-01-18,Yes
720,Sales,Account Rep,Master,33,3,6763.72,82,2021-09-17,No
607,FINANCE,Finance Manager,Bachelor,33,0,,57,2024-09-13,No
693,Engineering,Senior Engineer,Bachelor,33,7,6362.28,67,2017-02-05,No
521,sales,Account Rep,Master,31,1,4679.77,80,2023-04-26,No
381,Sales,Account Rep,PhD,23,0,N/A,56,2024-02-15,No
411,MARKETING,Marketing Analyst,Master,26,0,5738.53,54,2024-04-24,No
635,Sales,Sales Executive,bachelor,36,4,4628.47,,2020-01-08,No
370,HR,HR Specialist,High School,25,2,3102.93,74,2022-10-16,No
859,Marketing,Marketing Analyst,high school,21,4,3755.77,63,2020-11-27,No
883,marketing,Marketing Analyst,Master,42,1,5364.2,48,2023-01-26,No
801,HR,Recruiter,PhD,33,7,5729.8,92,2017-10-02,Yes
79,SALES,Sales Executive,Bachelor's,29,1,4687.27,87,2023-05-05,No
574,Finance,Financial Analyst,Bachelor,50,1,5022.1,81,2023-11-15,Yes
847,ENGINEERING,Senior Engineer,HS,47,7,4892.69,46,2017-05-05,Yes
638,Finance,Finance Manager,Bachelor,38,6,3897.26,75,2018-03-17,Yes
608,Engineeering,Senior Engineer,PhD,41,7,8448.42,53,2017-09-18,No
843,FINANCE,Accountant,PhD,28,1,4595.87,78,2023-09-04,Yes
69,Human Resources,HR Manager,Master,26,11,4917.25,75,2013-09-01,No
881,engineering,Software Engineer,PhD,39,0,5867.38,72,2024-11-17,No
980,Marketing,Marketing Manager,Bachelor,43,0,2830.64,63,2024-11-03,No
417,Sales ,Sales Executive,Ph.D.,30,0,5888.64,78,2024-07-26,Yes
790,Human Resources,HR Specialist,phd,42,null,7120.59,62,2017-07-14,No
562,Finance,Finance Manager,bachelor,40,0,3771.24,62,2024-12-03,Yes
68,Engineeering,Software Engineer,Bachelor,26,5,5070.65,70,2019-10-11,No
537,Sales,Account Rep,Bachelor,39,0,4329.1,62,2024-02-06,No
78,Marketing,Marketing Analyst,High School,38,1,3362.59,63,2023-05-19,No
106,hr,Recruiter,Master's,34,0,5110.2,74,2024-04-06,No
738,SALES,Sales Manager,Master,28,4,5376.0,59,2020-10-18,No
829,Engineering,QA Engineer,Bachelor,35,3,5570.36,64,2021-10-15,No
639,finance,Financial Analyst,Bachelor,33,2,3535.12,76,2022-08-23,No
560,finance,Accountant,Master,43,3,6252.52,83,2021-05-19,No
808,Engineering,QA Engineer,phd,25,3,7305.81,84,2021-05-21,No
691,hr,HR Manager,Bachelor,41,0,3745.08,83,2024-10-24,Yes
641,SALES,Account Rep,Master,26,1,3185.05,68,2023-08-23,No
995,SALES,Account Rep,Master,27,7,5386.22,100,2017-06-08,No
922,SALES,Account Rep,High School,38,2,3241.64,73,2022-08-08,No
736,Engineering,QA Engineer,PhD,47,0,4224.55,82,2024-07-09,Yes
826,Engineering,Senior Engineer,Master,21,2,5660.84,71,2022-05-06,No
491,Finance,Finance Manager,Master's,28,5,5468.67,77,2019-02-11,No
516,MARKETING,Marketing Manager,Master's,42,1,5145.76,57,2023-05-19,No
894,engineering,QA Engineer,Bachelor,40,3,3814.46,76,2021-04-13,No
606,Human Resources,Recruiter,Master,40,0,5730.28,63,2024-01-18,No
364,HR,HR Specialist,master,44,1,5085.53,80,2023-09-13,No
70,SALES,Sales Executive,master,24,0,6155.06,88,2024-08-09,No
549,Sales,Account Rep,Bachelor's,34,2,4618.75,73,2022-08-12,No
161,Sales,Account Rep,Bachelor,29,-999,5581.42,71,2014-05-03,Yes
12,Sales,Sales Executive,Bachelor,23,1,3645.37,65,2023-08-09,Yes
145,Engineering,Software Engineer,Bachelor,51,2,3570.21,71,2022-05-20,No
518,SALES,Sales Manager,Bachelor,38,4,4896.99,70,2020-09-25,No
428,HR,HR Specialist,Bachelor,31,13,6115.0,40,2011-12-01,No
640,Sales,Account Rep,Bachelor,54,1,4532.11,76,2023-01-12,No
177,Engineering,QA Engineer,bachelor,38,2,5109.06,61,2022-03-25,No
441,marketing,Marketing Manager,bachelor,26,10,5208.65,71,2014-05-26,No
522,Sales,Account Rep,bachelor,38,5,5061.5,60,2019-01-23,No
923,Engineeering,QA Engineer,Bachelor,41,1,3469.73,60,2023-10-21,No
999,Sales,Sales Manager,Bachelor,37,0,3348.96,,2024-10-17,No
689,sales,Sales Executive,Bachelor's,24,10,6353.62,81,2014-05-03,No
232,Sales,Sales Manager,High School,25,2,2154.77,69,2022-06-20,No
211,Engineering,Senior Engineer,Master's,21,1,3924.15,57,2023-02-13,No
641,sales,Account Rep,Master,26,1,3185.05,68,2023-08-23,No
144,HR,Recruiter,Master,40,2,-999,67,2022-09-21,No
754,engineering,Senior Engineer,Bachelor,37,4,5481.7,72,2020-06-21,No
520,Sales,Sales Executive,HS,37,9,5149.45,72,2015-08-18,No
349,Sales,Account Rep,Bachelor's,31,3,3303.77,53,2021-01-16,No
299,Engineeering,QA Engineer,Master,35,14,N/A,73,2010-07-04,No
767,Eng.,QA Engineer,High School,42,4,4054.76,55,2020-06-10,Yes
429,Marketing,Marketing Manager,Master,28,0,4727.78,55,2024-12-02,No
613,Sales,Account Rep,bachelor,23,13,7983.03,70,2011-10-16,No
985,HR,Recruiter,High School,26,?,4072.56,60,2021-04-15,No
994,Sales,Account Rep,bachelor,32,0,4175.42,74,2024-03-26,No
9,Marketing,Marketing Manager,Bachelor,30,0,3765.31,73,2024-04-05,No
157,engineering,Software Engineer,high school,42,0,3258.92,72,2024-04-11,No
540,Sales,Account Rep,Bachelor,36,0,NA,70,2024-11-15,No
507,marketing,Marketing Analyst,bachelor,39,3,4159.14,63,2021-05-17,No
437,Eng.,Senior Engineer,High School,32,4,3726.75,59,2020-07-24,No
267,Sales,Sales Executive,phd,32,3,-999,84,2021-01-13,No
827,Sales ,Sales Executive,Bachelor,32,3,5050.46,68,2021-04-13,No
462,Finance,Accountant,High School,31,7,4695.57,70,2017-05-18,No
577,Marketing,Marketing Manager,Master,36,3,6567.5,84,2021-06-14,Yes
339,Marketing,Marketing Analyst,bachelor,34,4,4557.81,63,2020-07-10,No
256,Marketing,Marketing Analyst,High School,32,7,4603.99,71,2017-09-13,Yes
853,Finance,Financial Analyst,Master,130,0,6464.11,64,2024-07-16,No
901,Marketing,Marketing Manager,Master,37,4,6927.74,73,2020-06-08,No
666,Engineering,Software Engineer,High School,35,3,4301.66,79,2021-06-04,No
561,Eng.,Senior Engineer,bachelor,29,0,3360.22,59,2024-05-05,No
209,engineering,Software Engineer,bachelor,46,0,4960.34,58,2024-06-11,Yes
288,Human Resources,HR Specialist,Bachelor,46,5,4443.26,90,2019-12-06,No
2,Marketing ,Marketing Manager,Bachelor,30,1,2462.88,83,2023-11-10,Yes
342,Engineering,QA Engineer,Bachelor,29,7,4974.43,84,2017-10-12,No
270,engineering,Senior Engineer,Master,38,0,5058.61,78,2024-01-25,Yes
266,Marketing,Content Specialist,master,33,3,4615.48,,2021-04-01,No
864,FINANCE,Finance Manager,Master,27,2,3154.04,57,2022-02-19,No
871,Engineering,Software Engineer,High School,47,0,3935.0,81,2024-04-14,No
96,MARKETING,Marketing Manager,Ph.D.,29,10,10311.14,65,2014-08-03,No
727,HR,Recruiter,Bachelor,24,4,4566.08,85,2020-02-07,No
43,Finance,Accountant,Ph.D.,51,1,5492.22,70,2023-02-05,No
972,Eng.,Software Engineer,Master,36,2,5678.76,70,2022-02-05,No
399,Engineering,Senior Engineer,High School,33,0,2941.44,58,2024-03-20,No
884,Marketing,Marketing Analyst,Master,22,-999,7270.42,74,2012-11-13,No
629,Engineeering,Software Engineer,Bachelor,30,0,3915.3,57,2024-01-19,No
46,HR,HR Manager,Master,30,0,5046.57,94,2024-03-21,No
162,HR,Recruiter,Master's,50,1,4861.62,91,2023-08-14,No
728,finance,Finance Manager,Bachelor's,35,0,3076.5,90,2024-08-23,No
630,Engineering,Senior Engineer,Master,33,1,6176.35,58,2023-02-03,Yes
289,Marketing ,Content Specialist,Bachelor,38,3,4831.35,,2021-11-22,No
590,Finance,Accountant,High School,48,0,2850.44,84,2024-10-14,No
970,Finance,Financial Analyst,Master,35,0,4016.82,70,2024-01-02,No
447,HR,HR Manager,phd,35,1,6641.31,70,2023-08-09,No
576,Engineering,Software Engineer,Master,29,N/A,5866.52,69,2018-04-18,No
851,marketing,Marketing Analyst,Master,33,0,4640.93,81,2024-10-25,No
316,engineering,Software Engineer,Master,41,7,5961.12,58,2017-04-15,No
944,Engineering,QA Engineer,HS,27,4,,90,2020-04-25,No
231,HR,HR Manager,Bachelor's,26,0,2994.85,72,2024-05-10,Yes
810,Sales,Sales Executive,Bachelor,42,2,4597.52,60,2022-10-07,No
699,Eng.,Senior Engineer,Bachelor,44,17,,65,2007-07-10,No
877,Sales,Account Rep,Bachelor's,38,5,4989.17,87,2019-04-23,No
712,Marketing,Content Specialist,High School,35,1,4006.23,82,2023-11-07,No
77,sales,Sales Executive,Bachelor,41,3,4667.77,82,2021-08-14,No
634,Marketing,Marketing Analyst,Bachelor,23,2,5493.93,68,2022-05-14,No
925,HR,HR Manager,Bachelor's,46,0,3786.0,68,2024-04-13,No
248,Marketing,Marketing Analyst,bachelor,27,1,4523.41,68,2023-08-05,No
820,Human Resources,Recruiter,High School,30,0,3424.89,63,2024-12-05,Yes
825,sales,Sales Executive,Master,34,6,7141.22,71,2018-02-04,No
477,SALES,Sales Executive,High School,33,1,2857.58,58,2023-02-23,No
671,Marketing,Marketing Analyst,Bachelor,39,8,5905.44,72,2016-03-25,No
86,HR,HR Specialist,high school,34,2,3170.84,93,2022-03-18,No
470,Sales,Sales Executive,Bachelor,28,3,4289.13,63,2021-06-19,No
226,SALES,Sales Executive,Bachelor's,34,0,3905.39,59,2024-04-04,No
775,hr,Recruiter,Bachelor,42,0,2651.51,81,2024-01-25,No
332,Marketing,Content Specialist,High School,23,0,3826.5,54,2024-10-20,No
234,MARKETING,Marketing Manager,Bachelor,34,1,4805.76,62,2023-09-12,No
589,Marketing,Marketing Manager,Master,25,1,4998.59,70,2023-11-10,No
476,Marketing,Marketing Manager,Bachelor's,21,NA,4187.15,71,2021-01-20,No
346,Marketing,Marketing Manager,Bachelor,36,0,3744.92,67,2024-11-22,No
983,Engineering,QA Engineer,Master,37,0,3987.38,74,2024-04-14,Yes
600,Finance,Accountant,Master,52,5,3673.12,56,2019-12-20,Yes
422,Engineering,Senior Engineer,Bachelor,32,9,6043.61,69,2015-09-04,No
688,engineering,QA Engineer,Bachelor,28,8,5126.22,67,2016-12-05,No
183,Sales,Account Rep,Bachelor,41,3,4093.99,86,2021-08-18,No
618,Marketing,Content Specialist,Bachelor,38,1,5021.43,78,2023-12-23,No
333,sales,Sales Manager,PhD,31,2,6666.2,75,2022-12-03,No
439,Engineeering,Software Engineer,high school,43,1,3146.37,65,2023-02-22,No
50,Engineering,QA Engineer,Bachelor,50,7,5537.75,81,2017-08-05,No
931,Sales,Sales Manager,High School,45,0,2767.45,87,2024-05-22,No
6,FINANCE,Financial Analyst,bachelor,35,1,4258.75,50,2023-01-25,Yes
530,Sales,Account Rep,Bachelor,27,N/A,3863.46,86,2024-02-27,No
235,Sales,Sales Executive,phd,39,2,7160.04,52,2022-09-02,Yes
487,Human Resources,HR Manager,High School,29,1,3734.05,53,2023-03-17,Yes
960,Engineering,Senior Engineer,Bachelor,48,15,7246.07,72,2009-09-04,No
498,Finance ,Financial Analyst,PhD,21,3,7825.61,71,2021-02-14,No
885,Engineering,Software Engineer,Ph.D.,30,7,7596.83,82,2017-12-13,No
954,Sales,Account Rep,bachelor,38,0,3893.1,89,2024-01-16,No
107,Marketing,Content Specialist,Bachelor's,28,0,3418.6,56,2024-11-08,No
444,finance,Financial Analyst,bachelor,45,2,3677.34,92,2022-04-21,No
489,HR,HR Manager,Bachelor,36,3,5426.21,80,2021-12-22,No
647,Eng.,QA Engineer,Master's,37,0,5373.15,61,2024-01-05,No
13,Engineering,Senior Engineer,PhD,21,1,6225.14,73,2023-06-23,No
739,MARKETING,Content Specialist,Bachelor,36,2,4617.35,82,2022-04-24,Yes
727,HR,Recruiter,Bachelor,24,4,4566.08,85,2020-02-07,No
191,Marketing,Marketing Manager,Master,36,8,7561.49,53,2016-05-08,No
243,Finance,Accountant,PhD,37,1,6745.72,69,2023-04-24,No
833,Finance,Accountant,Bachelor,29,4,4568.69,85,2020-03-08,No
283,Human Resources,Recruiter,Bachelor,45,1,4655.59,86,2023-09-19,No
30,Sales,Sales Executive,High School,30,15,7457.83,79,2009-05-23,No
170,sales,Sales Manager,PhD,40,6,4907.88,76,2018-01-23,Yes
181,Sales,Sales Manager,bachelor,22,?,5882.64,68,2016-10-17,No
101,Finance,Finance Manager,Master,43,0,?,77,2024-07-02,No
198,finance,Finance Manager,PhD,27,2,6603.52,66,2022-03-10,No
496,Finance,Financial Analyst,Bachelor,40,0,-999,69,2024-10-07,No
722,Engineering,QA Engineer,high school,26,3,4435.21,84,2021-12-19,No
648,Finance ,Finance Manager,bachelor,28,0,3892.95,59,2024-04-07,No
45,finance,Finance Manager,Master,35,0,5546.75,88,2024-01-11,No
992,Finance,Finance Manager,Master,21,5,4666.31,73,2019-04-08,No
711,FINANCE,Accountant,High School,42,1,3124.2,72,2023-08-27,No
374,Sales,Account Rep,Bachelor,29,0,3814.89,51,2024-02-12,Yes
679,Finance,Accountant,master,33,2,3796.09,54,2022-11-23,Yes
940,Human Resources,HR Specialist,Bachelor,48,1,3359.49,56,2023-02-27,No
649,engineering,Software Engineer,Bachelor,38,5,5044.3,46,2019-01-10,No
798,Sales,Account Rep,Bachelor,27,0,4216.02,80,2024-05-26,No
848,Engineering,Senior Engineer,Master,32,0,3834.85,68,2024-08-11,No
461,Finance,Finance Manager,Bachelor's,49,5,5314.79,,2019-07-17,No
909,Engineering,Senior Engineer,Bachelor,37,2,4102.69,96,2022-09-06,No
414,Sales,Account Rep,Master,29,-999,8229.91,69,2017-11-22,No
132,marketing,Content Specialist,High School,53,0,3341.52,75,2024-11-19,No
40,Eng.,QA Engineer,Bachelor,32,2,5325.65,77,2022-09-07,No
435,HR,HR Manager,Bachelor,38,0,3487.53,70,2024-06-18,No
216,Engineering,QA Engineer,Bachelor,47,2,4981.16,,2022-02-19,No
556,Engineeering,Senior Engineer,bachelor,21,NA,6590.56,84,2013-11-20,No
567,Sales,Sales Executive,high school,26,3,3438.55,67,2021-06-05,No
763,Finance,Finance Manager,Bachelor,33,1,3473.12,77,2023-11-14,No
475,Sales,Account Rep,Bachelor's,36,null,3315.65,95,2024-11-06,No
457,Engineering,Senior Engineer,high school,32,3,4276.78,43,2021-01-07,No
812,engineering,Senior Engineer,Bachelor,34,5,4427.97,78,2019-07-20,No
261,Engineering,QA Engineer,Bachelor,33,8,6411.57,54,2016-02-16,No
817,Engineering,QA Engineer,Bachelor,52,0,3403.57,79,2024-02-01,Yes
36,Engineeering,Senior Engineer,Bachelor,40,0,4023.46,70,2024-04-19,No
828,FINANCE,Accountant,High School,44,1,3228.55,67,2023-08-24,Yes
912,FINANCE,Accountant,Bachelor,26,1,4541.87,74,2023-10-17,No
310,Marketing,Content Specialist,Master,33,4,6177.48,40,2020-01-17,No
277,Finance ,Accountant,Bachelor,32,3,3968.92,55,2021-10-23,No
637,Sales,Sales Executive,Bachelor,24,-999,7729.73,94,2007-01-14,No
655,Engineering,QA Engineer,PhD,45,1,6970.03,,2023-12-25,No
623,Marketing,Marketing Analyst,Master,37,0,5155.86,72,2024-11-13,No
836,sales,Sales Manager,High School,24,6,4020.05,65,2018-08-25,No
845,HR,Recruiter,Ph.D.,21,1,7550.64,80,2023-04-14,No
394,Marketing,Content Specialist,bachelor,34,0,2922.01,55,2024-09-18,No
508,Engineering,Software Engineer,High School,28,0,2870.52,73,2024-07-01,No
108,Sales,Sales Executive,master,45,7,7181.48,87,2017-05-24,No
811,Engineering,QA Engineer,Master,38,1,4077.47,63,2023-12-07,No
525,Engineering,Software Engineer,Bachelor,39,null,4274.24,69,2023-11-04,No
785,Marketing,Marketing Analyst,bachelor,29,0,?,84,2024-11-08,No
48,Sales,Sales Manager,Master,38,7,77172.12,,2017-09-17,No
955,HR,Recruiter,Bachelor,47,2,4419.22,62,2022-12-19,No
204,Marketing,Marketing Analyst,Master,34,3,5722.1,81,2021-04-06,No
988,Finance,Financial Analyst,Bachelor,21,0,3690.23,79,2024-12-03,No
632,Sales,Sales Executive,Bachelor,31,6,5946.66,86,2018-12-14,No
22,Finance,Accountant,Master,21,0,4710.62,80,2024-03-01,No
403,sales,Sales Manager,Master,34,?,5705.92,61,2021-09-02,No
947,finance,Accountant,HS,35,0,2825.53,70,2024-07-19,Yes
84,Engineering,Senior Engineer,Master,32,3,5040.91,55,2021-04-17,No
131,Engineering,Senior Engineer,Bachelor,24,2,3311.35,84,2022-07-06,No
416,Sales,Sales Manager,Master,46,?,50293.17,60,2020-06-13,No
896,engineering,QA Engineer,high school,25,0,3103.09,63,2024-02-22,No
842,Sales,Sales Executive,Bachelor,28,2,4749.14,76,2022-05-03,No
742,Finance,Finance Manager,Bachelor,34,8,6147.19,72,2016-03-19,No
698,Engineeering,Senior Engineer,High School,47,4,3897.0,85,2020-06-26,No
287,Engineering,QA Engineer,Master,39,2,4395.54,75,2022-08-09,No
124,Finance ,Finance Manager,High School,21,14,-999,78,2010-07-12,No
34,engineering,Senior Engineer,Bachelor's,26,5,-999,82,2019-09-24,No
788,Finance,Accountant,PhD,45,5,5324.86,58,2019-02-02,No
517,Finance,Finance Manager,bachelor,21,?,7875.63,75,2012-04-18,No
924,Engineering,Software Engineer,Master,41,2,4514.92,80,2022-07-17,No
20,engineering,QA Engineer,Master,39,3,,73,2021-06-06,No
989,Engineering,QA Engineer,PhD,34,6,9601.02,61,2018-11-24,No
220,Sales,Sales Manager,High School,37,2,3399.7,,2022-12-13,No
892,MARKETING,Marketing Manager,Bachelor's,33,8,,68,2016-12-12,No
580,Sales,Sales Manager,bachelor,45,10,8202.95,78,2014-04-09,No
482,Engineering,QA Engineer,High School,27,3,3901.29,74,2021-06-10,No
932,Finance,Accountant,Master's,30,4,6808.08,71,2020-05-11,No
357,Sales,Sales Executive,Bachelor,39,4,4573.44,59,2020-05-03,No
662,Sales,Sales Executive,master,25,0,5034.96,65,2024-07-23,Yes
225,Marketing,Content Specialist,Bachelor,29,5,5165.41,,2019-06-17,No
760,Eng.,QA Engineer,Master,21,4,4913.53,52,2020-03-12,No
93,Sales,Sales Executive,Master,21,7,6255.51,80,2017-05-14,No
152,Engineering,QA Engineer,Bachelor,41,null,4783.74,68,2023-06-05,No
881,ENGINEERING,Software Engineer,PhD,39,0,5867.38,72,2024-11-17,No
318,Marketing ,Content Specialist,Bachelor,39,6,6436.15,64,2018-01-01,No
449,Finance,Financial Analyst,Bachelor,45,7,6655.89,75,2017-02-09,No
804,Human Resources,Recruiter,Bachelor,39,1,3560.78,78,2023-06-14,No
746,Sales,Sales Manager,High School,38,2,2928.28,75,2022-07-20,No
523,Eng.,Senior Engineer,Bachelor,29,6,6181.07,66,2018-09-01,No
280,engineering,Senior Engineer,Bachelor,23,1,,62,2023-11-09,No
584,Finance,Financial Analyst,High School,33,3,3513.35,66,2021-09-17,No
765,SALES,Account Rep,Bachelor,22,0,4991.92,83,2024-06-06,No
605,SALES,Account Rep,Master,42,0,4470.08,58,2024-09-07,Yes
287,ENGINEERING,QA Engineer,Master,39,2,4395.54,75,2022-08-09,No
350,HR,Recruiter,master,21,3,4757.2,63,2021-02-10,No
928,HR,Recruiter,Ph.D.,40,0,5206.24,54,2024-02-20,No
375,Finance,Finance Manager,Bachelor,34,3,4943.66,78,2021-06-05,No
401,sales,Account Rep,Bachelor,38,4,4453.71,57,2020-11-17,No
705,H.R.,HR Specialist,bachelor,27,1,3769.78,72,2023-12-06,No
258,SALES,Account Rep,high school,33,14,5020.07,67,2010-03-06,No
945,Finance,Finance Manager,Master,35,9,8021.58,76,2015-11-15,No
852,Sales,Account Rep,Master,34,3,6135.66,71,2021-01-27,No
73,Engineering,Software Engineer,Bachelor,32,3,5025.16,59,2021-01-20,No
196,Sales,Sales Executive,Master,28,0,4427.1,74,2024-09-19,No
484,Engineering,QA Engineer,High School,44,0,2997.92,76,2024-11-06,No
856,MARKETING,Marketing Manager,Bachelor,39,3,4145.64,75,2021-05-18,No
138,sales,Account Rep,Bachelor,37,1,3996.37,100,2023-03-07,No
495,Sales,Sales Manager,Bachelor,49,4,5098.93,55,2020-05-17,Yes
773,engineering,QA Engineer,Bachelor,46,1,2785.95,82,2023-11-09,No
551,sales,Sales Manager,Bachelor,39,13,68574.51,74,2011-09-19,No
463,sales,Sales Manager,bachelor,30,1,3362.98,89,2023-03-22,No
202,HR,HR Specialist,bachelor,25,12,6307.28,73,2012-07-17,No
313,Sales ,Account Rep,bachelor,21,17,-999,100,2007-04-13,No
291,HR,HR Manager,Bachelor's,46,3,3071.45,87,2021-12-21,No
764,Marketing,Marketing Analyst,Master,38,5,5808.31,69,2019-10-27,No
950,Marketing ,Marketing Manager,Bachelor,37,,3542.18,68,2023-12-06,No
184,sales,Sales Manager,Bachelor's,38,9,5746.19,67,2015-05-16,No
251,SALES,Account Rep,High School,32,3,?,100,2021-06-05,No
824,Engineering,Software Engineer,Bachelor,28,0,2089.16,80,2024-10-02,No
941,Finance,Finance Manager,Bachelor,23,0,3914.39,68,2024-02-18,No
392,Engineeering,Software Engineer,Master's,47,0,6458.62,54,2024-02-13,No
905,Engineeering,Senior Engineer,High School,21,0,2647.39,61,2024-11-16,Yes
731,Sales,Sales Executive,HS,30,1,3591.59,58,2023-03-12,Yes
555,Engineering,Software Engineer,master,38,0,4563.14,83,2024-05-18,Yes
367,SALES,Account Rep,High School,27,2,4664.63,44,2022-01-18,No
346,Marketing,Marketing Manager,Bachelor,36,0,3744.92,67,2024-11-22,No
536,Sales,Sales Manager,Master,41,8,5712.69,81,2016-01-17,No
920,engineering,Senior Engineer,Bachelor,33,11,7315.0,58,2013-04-10,No
212,MARKETING,Content Specialist,bachelor,35,4,4821.96,56,2020-05-12,No
503,Engineering,Senior Engineer,master,30,4,4860.54,69,2020-03-26,No
538,FINANCE,Financial Analyst,Bachelor's,31,3,4262.34,,2021-12-11,No
176,SALES,Account Rep,HS,27,0,1909.09,82,2024-02-24,No
