Employee_ID,Department,Job_Role,Education_Level,Age,Years_At_Company,Monthly_Income,Performance_Score,Join_Date,Attrition
696,Marketing,Marketing Analyst,Bachelor,32,3.0,4540.9,67.0,2021-01-20,No
818,Engineering,QA Engineer,PhD,34,1.0,5763.81,79.0,2023-02-17,No
74,Engineering,Software Engineer,Bachelor,38,1.0,3222.16,66.4,2023-01-13,No
793,HR,Recruiter,Bachelor,37,3.0,4174.88,75.0,2023-03-19,No
734,Engineering,Software Engineer,Bachelor,22,3.0,3565.03,51.0,2021-10-15,No
756,Sales,Account Rep,High School,36,1.0,4474.99,94.0,2023-05-10,No
17,Engineering,QA Engineer,Bachelor,28,16.0,7188.72,51.0,2008-12-05,No
440,HR,HR Specialist,Master,33,2.0,5862.1,100.0,2022-09-04,No
92,Sales,Account Rep,High School,21,0.0,4168.97,64.0,2024-09-10,No
89,Sales,Sales Executive,Bachelor,25,10.0,7295.23,85.0,2014-02-27,No
451,Sales,Account Rep,Bachelor,39,1.0,3063.7,72.0,2023-03-11,No
718,Marketing,Marketing Manager,Bachelor,42,0.0,4403.41,52.0,2024-12-13,No
103,Engineering,Senior Engineer,Master,38,11.0,6842.52,77.0,2013-06-01,No
239,Sales,Sales Executive,Bachelor,34,1.0,4405.13,96.0,2023-06-22,Yes
769,Marketing,Marketing Analyst,High School,30,0.0,3444.84,91.0,2024-06-18,Yes
247,HR,HR Manager,Master,27,12.0,8672.92,77.0,2012-04-05,No
821,Sales,Sales Manager,Master,25,1.0,6007.8,55.0,2023-02-21,No
158,Finance,Finance Manager,Bachelor,29,0.0,4475.85,80.0,2024-06-15,No
480,Sales,Sales Executive,Master,32,2.0,6459.62,69.0,2022-11-01,No
974,Sales,Account Rep,Master,38,2.0,5998.73,79.0,2022-11-03,No
19,Finance,Accountant,High School,35,4.0,3269.89,57.0,2020-01-14,No
751,Finance,Finance Manager,Bachelor,23,0.0,3287.68,61.0,2024-08-09,No
122,Sales,Sales Executive,Bachelor,30,3.0,5032.67,83.0,2021-06-12,No
886,Engineering,Software Engineer,Master,26,1.0,4662.17,79.0,2023-05-01,No
275,Engineering,Senior Engineer,Master,31,0.0,4598.57,77.8,2024-04-19,No
951,Marketing,Content Specialist,High School,34,3.0,2568.99,76.0,2021-10-02,No
312,Sales,Sales Executive,Bachelor,41,3.0,5615.35,70.0,2021-06-14,No
806,Marketing,Marketing Manager,Master,31,2.0,5065.45,86.0,2022-12-19,No
902,HR,Recruiter,High School,21,0.0,3348.07,83.0,2024-05-16,No
547,HR,Recruiter,Bachelor,39,1.0,5941.09,63.0,2023-04-12,Yes
182,Sales,Sales Manager,Bachelor,21,1.0,3735.07,86.0,2023-11-18,No
185,Sales,Sales Manager,PhD,36,1.0,5741.44,71.0,2023-02-04,Yes
407,Sales,Account Rep,High School,22,0.0,2816.11,63.0,2024-01-18,Yes
720,Sales,Account Rep,Master,33,3.0,6763.72,82.0,2021-09-17,No
607,Finance,Finance Manager,Bachelor,33,0.0,3188.86,57.0,2024-09-13,No
693,Engineering,Senior Engineer,Bachelor,33,7.0,6362.28,67.0,2017-02-05,No
521,Sales,Account Rep,Master,31,1.0,4679.77,80.0,2023-04-26,No
381,Sales,Account Rep,PhD,23,0.0,3468.06,56.0,2024-02-15,No
411,Marketing,Marketing Analyst,Master,26,0.0,5738.53,54.0,2024-04-24,No
635,Sales,Sales Executive,Bachelor,36,4.0,4628.47,72.8,2020-01-08,No
370,HR,HR Specialist,High School,25,2.0,3102.93,74.0,2022-10-16,No
859,Marketing,Marketing Analyst,High School,21,4.0,3755.77,63.0,2020-11-27,No
883,Marketing,Marketing Analyst,Master,42,1.0,5364.2,48.0,2023-01-26,No
801,HR,Recruiter,PhD,33,7.0,5729.8,92.0,2017-10-02,Yes
79,Sales,Sales Executive,Bachelor,29,1.0,4687.27,87.0,2023-05-05,No
574,Finance,Financial Analyst,Bachelor,50,1.0,5022.1,81.0,2023-11-15,Yes
638,Finance,Finance Manager,Bachelor,38,6.0,3897.26,75.0,2018-03-17,Yes
608,Engineering,Senior Engineer,PhD,41,7.0,8448.42,53.0,2017-09-18,No
843,Finance,Accountant,PhD,28,1.0,4595.87,78.0,2023-09-04,Yes
69,HR,HR Manager,Master,26,11.0,4917.25,75.0,2013-09-01,No
881,Engineering,Software Engineer,PhD,39,0.0,5867.38,72.0,2024-11-17,No
980,Marketing,Marketing Manager,Bachelor,43,0.0,2830.64,63.0,2024-11-03,No
417,Sales,Sales Executive,PhD,30,0.0,5888.64,78.0,2024-07-26,Yes
790,HR,HR Specialist,PhD,42,2.6,7120.59,62.0,2017-07-14,No
562,Finance,Finance Manager,Bachelor,40,0.0,3771.24,62.0,2024-12-03,Yes
68,Engineering,Software Engineer,Bachelor,26,5.0,5070.65,70.0,2019-10-11,No
537,Sales,Account Rep,Bachelor,39,0.0,4329.1,62.0,2024-02-06,No
78,Marketing,Marketing Analyst,High School,38,1.0,3362.59,63.0,2023-05-19,No
106,HR,Recruiter,Master,34,0.0,5110.2,74.0,2024-04-06,No
829,Engineering,QA Engineer,Bachelor,35,3.0,5570.36,64.0,2021-10-15,No
639,Finance,Financial Analyst,Bachelor,33,2.0,3535.12,76.0,2022-08-23,No
560,Finance,Accountant,Master,43,3.0,6252.52,83.0,2021-05-19,No
808,Engineering,QA Engineer,PhD,25,3.0,7305.81,84.0,2021-05-21,No
691,HR,HR Manager,Bachelor,41,0.0,3745.08,83.0,2024-10-24,Yes
641,Sales,Account Rep,Master,26,1.0,3185.05,68.0,2023-08-23,No
995,Sales,Account Rep,Master,27,7.0,5386.22,100.0,2017-06-08,No
922,Sales,Account Rep,High School,38,2.0,3241.64,73.0,2022-08-08,No
736,Engineering,QA Engineer,PhD,47,0.0,4224.55,82.0,2024-07-09,Yes
826,Engineering,Senior Engineer,Master,21,2.0,5660.84,71.0,2022-05-06,No
491,Finance,Finance Manager,Master,28,5.0,5468.67,77.0,2019-02-11,No
894,Engineering,QA Engineer,Bachelor,40,3.0,3814.46,76.0,2021-04-13,No
606,HR,Recruiter,Master,40,0.0,5730.28,63.0,2024-01-18,No
364,HR,HR Specialist,Master,44,1.0,5085.53,80.0,2023-09-13,No
70,Sales,Sales Executive,Master,24,0.0,6155.06,88.0,2024-08-09,No
549,Sales,Account Rep,Bachelor,34,2.0,4618.75,73.0,2022-08-12,No
161,Sales,Account Rep,Bachelor,29,6.8,5581.42,71.0,2014-05-03,Yes
12,Sales,Sales Executive,Bachelor,23,1.0,3645.37,65.0,2023-08-09,Yes
145,Engineering,Software Engineer,Bachelor,51,2.0,3570.21,71.0,2022-05-20,No
518,Sales,Sales Manager,Bachelor,38,4.0,4896.99,70.0,2020-09-25,No
640,Sales,Account Rep,Bachelor,54,1.0,4532.11,76.0,2023-01-12,No
177,Engineering,QA Engineer,Bachelor,38,2.0,5109.06,61.0,2022-03-25,No
441,Marketing,Marketing Manager,Bachelor,26,10.0,5208.65,71.0,2014-05-26,No
522,Sales,Account Rep,Bachelor,38,5.0,5061.5,60.0,2019-01-23,No
923,Engineering,QA Engineer,Bachelor,41,1.0,3469.73,60.0,2023-10-21,No
999,Sales,Sales Manager,Bachelor,37,0.0,3348.96,74.8,2024-10-17,No
689,Sales,Sales Executive,Bachelor,24,10.0,6353.62,81.0,2014-05-03,No
232,Sales,Sales Manager,High School,25,2.0,2154.77,69.0,2022-06-20,No
211,Engineering,Senior Engineer,Master,21,1.0,3924.15,57.0,2023-02-13,No
144,HR,Recruiter,Master,40,2.0,4269.67,67.0,2022-09-21,No
754,Engineering,Senior Engineer,Bachelor,37,4.0,5481.7,72.0,2020-06-21,No
520,Sales,Sales Executive,High School,37,9.0,5149.45,72.0,2015-08-18,No
349,Sales,Account Rep,Bachelor,31,3.0,3303.77,53.0,2021-01-16,No
767,Engineering,QA Engineer,High School,42,4.0,4054.76,55.0,2020-06-10,Yes
429,Marketing,Marketing Manager,Master,28,0.0,4727.78,55.0,2024-12-02,No
613,Sales,Account Rep,Bachelor,23,13.0,7983.03,70.0,2011-10-16,No
985,HR,Recruiter,High School,26,1.6,4072.56,60.0,2021-04-15,No
994,Sales,Account Rep,Bachelor,32,0.0,4175.42,74.0,2024-03-26,No
9,Marketing,Marketing Manager,Bachelor,30,0.0,3765.31,73.0,2024-04-05,No
157,Engineering,Software Engineer,High School,42,0.0,3258.92,72.0,2024-04-11,No
540,Sales,Account Rep,Bachelor,36,0.0,3386.84,70.0,2024-11-15,No
507,Marketing,Marketing Analyst,Bachelor,39,3.0,4159.14,63.0,2021-05-17,No
437,Engineering,Senior Engineer,High School,32,4.0,3726.75,59.0,2020-07-24,No
267,Sales,Sales Executive,PhD,32,3.0,4829.83,84.0,2021-01-13,No
827,Sales,Sales Executive,Bachelor,32,3.0,5050.46,68.0,2021-04-13,No
462,Finance,Accountant,High School,31,7.0,4695.57,70.0,2017-05-18,No
577,Marketing,Marketing Manager,Master,36,3.0,6567.5,84.0,2021-06-14,Yes
339,Marketing,Marketing Analyst,Bachelor,34,4.0,4557.81,63.0,2020-07-10,No
256,Marketing,Marketing Analyst,High School,32,7.0,4603.99,71.0,2017-09-13,Yes
901,Marketing,Marketing Manager,Master,37,4.0,6927.74,73.0,2020-06-08,No
666,Engineering,Software Engineer,High School,35,3.0,4301.66,79.0,2021-06-04,No
561,Engineering,Senior Engineer,Bachelor,29,0.0,3360.22,59.0,2024-05-05,No
209,Engineering,Software Engineer,Bachelor,46,0.0,4960.34,58.0,2024-06-11,Yes
288,HR,HR Specialist,Bachelor,46,5.0,4443.26,90.0,2019-12-06,No
2,Marketing,Marketing Manager,Bachelor,30,1.0,2462.88,83.0,2023-11-10,Yes
342,Engineering,QA Engineer,Bachelor,29,7.0,4974.43,84.0,2017-10-12,No
270,Engineering,Senior Engineer,Master,38,0.0,5058.61,78.0,2024-01-25,Yes
266,Marketing,Content Specialist,Master,33,3.0,4615.48,64.2,2021-04-01,No
864,Finance,Finance Manager,Master,27,2.0,3154.04,57.0,2022-02-19,No
871,Engineering,Software Engineer,High School,47,0.0,3935.0,81.0,2024-04-14,No
96,Marketing,Marketing Manager,PhD,29,10.0,10311.14,65.0,2014-08-03,No
727,HR,Recruiter,Bachelor,24,4.0,4566.08,85.0,2020-02-07,No
43,Finance,Accountant,PhD,51,1.0,5492.22,70.0,2023-02-05,No
399,Engineering,Senior Engineer,High School,33,0.0,2941.44,58.0,2024-03-20,No
884,Marketing,Marketing Analyst,Master,22,4.6,7270.42,74.0,2012-11-13,No
629,Engineering,Software Engineer,Bachelor,30,0.0,3915.3,57.0,2024-01-19,No
46,HR,HR Manager,Master,30,0.0,5046.57,94.0,2024-03-21,No
162,HR,Recruiter,Master,50,1.0,4861.62,91.0,2023-08-14,No
728,Finance,Finance Manager,Bachelor,35,0.0,3076.5,90.0,2024-08-23,No
630,Engineering,Senior Engineer,Master,33,1.0,6176.35,58.0,2023-02-03,Yes
289,Marketing,Content Specialist,Bachelor,38,3.0,4831.35,68.0,2021-11-22,No
590,Finance,Accountant,High School,48,0.0,2850.44,84.0,2024-10-14,No
970,Finance,Financial Analyst,Master,35,0.0,4016.82,70.0,2024-01-02,No
576,Engineering,Software Engineer,Master,29,3.4,5866.52,69.0,2018-04-18,No
851,Marketing,Marketing Analyst,Master,33,0.0,4640.93,81.0,2024-10-25,No
316,Engineering,Software Engineer,Master,41,7.0,5961.12,58.0,2017-04-15,No
944,Engineering,QA Engineer,High School,27,4.0,5185.55,90.0,2020-04-25,No
231,HR,HR Manager,Bachelor,26,0.0,2994.85,72.0,2024-05-10,Yes
810,Sales,Sales Executive,Bachelor,42,2.0,4597.52,60.0,2022-10-07,No
699,Engineering,Senior Engineer,Bachelor,44,17.0,14739.25,65.0,2007-07-10,No
877,Sales,Account Rep,Bachelor,38,5.0,4989.17,87.0,2019-04-23,No
712,Marketing,Content Specialist,High School,35,1.0,4006.23,82.0,2023-11-07,No
77,Sales,Sales Executive,Bachelor,41,3.0,4667.77,82.0,2021-08-14,No
634,Marketing,Marketing Analyst,Bachelor,23,2.0,5493.93,68.0,2022-05-14,No
248,Marketing,Marketing Analyst,Bachelor,27,1.0,4523.41,68.0,2023-08-05,No
820,HR,Recruiter,High School,30,0.0,3424.89,63.0,2024-12-05,Yes
825,Sales,Sales Executive,Master,34,6.0,7141.22,71.0,2018-02-04,No
477,Sales,Sales Executive,High School,33,1.0,2857.58,58.0,2023-02-23,No
671,Marketing,Marketing Analyst,Bachelor,39,8.0,5905.44,72.0,2016-03-25,No
86,HR,HR Specialist,High School,34,2.0,3170.84,93.0,2022-03-18,No
470,Sales,Sales Executive,Bachelor,28,3.0,4289.13,63.0,2021-06-19,No
226,Sales,Sales Executive,Bachelor,34,0.0,3905.39,59.0,2024-04-04,No
775,HR,Recruiter,Bachelor,42,0.0,2651.51,81.0,2024-01-25,No
332,Marketing,Content Specialist,High School,23,0.0,3826.5,54.0,2024-10-20,No
234,Marketing,Marketing Manager,Bachelor,34,1.0,4805.76,62.0,2023-09-12,No
589,Marketing,Marketing Manager,Master,25,1.0,4998.59,70.0,2023-11-10,No
476,Marketing,Marketing Manager,Bachelor,21,1.4,4187.15,71.0,2021-01-20,No
346,Marketing,Marketing Manager,Bachelor,36,0.0,3744.92,67.0,2024-11-22,No
983,Engineering,QA Engineer,Master,37,0.0,3987.38,74.0,2024-04-14,Yes
600,Finance,Accountant,Master,52,5.0,3673.12,56.0,2019-12-20,Yes
422,Engineering,Senior Engineer,Bachelor,32,9.0,6043.61,69.0,2015-09-04,No
688,Engineering,QA Engineer,Bachelor,28,8.0,5126.22,67.0,2016-12-05,No
183,Sales,Account Rep,Bachelor,41,3.0,4093.99,86.0,2021-08-18,No
618,Marketing,Content Specialist,Bachelor,38,1.0,5021.43,78.0,2023-12-23,No
333,Sales,Sales Manager,PhD,31,2.0,6666.2,75.0,2022-12-03,No
439,Engineering,Software Engineer,High School,43,1.0,3146.37,65.0,2023-02-22,No
931,Sales,Sales Manager,High School,45,0.0,2767.45,87.0,2024-05-22,No
6,Finance,Financial Analyst,Bachelor,35,1.0,4258.75,50.0,2023-01-25,Yes
530,Sales,Account Rep,Bachelor,27,2.2,3863.46,86.0,2024-02-27,No
235,Sales,Sales Executive,PhD,39,2.0,7160.04,52.0,2022-09-02,Yes
487,HR,HR Manager,High School,29,1.0,3734.05,53.0,2023-03-17,Yes
960,Engineering,Senior Engineer,Bachelor,48,15.0,7246.07,72.0,2009-09-04,No
498,Finance,Financial Analyst,PhD,21,3.0,7825.61,71.0,2021-02-14,No
885,Engineering,Software Engineer,PhD,30,7.0,7596.83,82.0,2017-12-13,No
954,Sales,Account Rep,Bachelor,38,0.0,3893.1,89.0,2024-01-16,No
107,Marketing,Content Specialist,Bachelor,28,0.0,3418.6,56.0,2024-11-08,No
444,Finance,Financial Analyst,Bachelor,45,2.0,3677.34,92.0,2022-04-21,No
489,HR,HR Manager,Bachelor,36,3.0,5426.21,80.0,2021-12-22,No
647,Engineering,QA Engineer,Master,37,0.0,5373.15,61.0,2024-01-05,No
13,Engineering,Senior Engineer,PhD,21,1.0,6225.14,73.0,2023-06-23,No
739,Marketing,Content Specialist,Bachelor,36,2.0,4617.35,82.0,2022-04-24,Yes
191,Marketing,Marketing Manager,Master,36,8.0,7561.49,53.0,2016-05-08,No
833,Finance,Accountant,Bachelor,29,4.0,4568.69,85.0,2020-03-08,No
283,HR,Recruiter,Bachelor,45,1.0,4655.59,86.0,2023-09-19,No
30,Sales,Sales Executive,High School,30,15.0,7457.83,79.0,2009-05-23,No
170,Sales,Sales Manager,PhD,40,6.0,4907.88,76.0,2018-01-23,Yes
181,Sales,Sales Manager,Bachelor,22,2.2,5882.64,68.0,2016-10-17,No
101,Finance,Finance Manager,Master,43,0.0,4195.62,77.0,2024-07-02,No
198,Finance,Finance Manager,PhD,27,2.0,6603.52,66.0,2022-03-10,No
496,Finance,Financial Analyst,Bachelor,40,0.0,4653.46,69.0,2024-10-07,No
722,Engineering,QA Engineer,High School,26,3.0,4435.21,84.0,2021-12-19,No
648,Finance,Finance Manager,Bachelor,28,0.0,3892.95,59.0,2024-04-07,No
45,Finance,Finance Manager,Master,35,0.0,5546.75,88.0,2024-01-11,No
992,Finance,Finance Manager,Master,21,5.0,4666.31,73.0,2019-04-08,No
711,Finance,Accountant,High School,42,1.0,3124.2,72.0,2023-08-27,No
374,Sales,Account Rep,Bachelor,29,0.0,3814.89,51.0,2024-02-12,Yes
679,Finance,Accountant,Master,33,2.0,3796.09,54.0,2022-11-23,Yes
940,HR,HR Specialist,Bachelor,48,1.0,3359.49,56.0,2023-02-27,No
649,Engineering,Software Engineer,Bachelor,38,5.0,5044.3,46.0,2019-01-10,No
798,Sales,Account Rep,Bachelor,27,0.0,4216.02,80.0,2024-05-26,No
848,Engineering,Senior Engineer,Master,32,0.0,3834.85,68.0,2024-08-11,No
461,Finance,Finance Manager,Bachelor,49,5.0,5314.79,65.6,2019-07-17,No
909,Engineering,Senior Engineer,Bachelor,37,2.0,4102.69,96.0,2022-09-06,No
414,Sales,Account Rep,Master,29,3.2,8229.91,69.0,2017-11-22,No
132,Marketing,Content Specialist,High School,53,0.0,3341.52,75.0,2024-11-19,No
40,Engineering,QA Engineer,Bachelor,32,2.0,5325.65,77.0,2022-09-07,No
435,HR,HR Manager,Bachelor,38,0.0,3487.53,70.0,2024-06-18,No
216,Engineering,QA Engineer,Bachelor,47,2.0,4981.16,73.8,2022-02-19,No
556,Engineering,Senior Engineer,Bachelor,21,1.0,6590.56,84.0,2013-11-20,No
567,Sales,Sales Executive,High School,26,3.0,3438.55,67.0,2021-06-05,No
763,Finance,Finance Manager,Bachelor,33,1.0,3473.12,77.0,2023-11-14,No
475,Sales,Account Rep,Bachelor,36,0.8,3315.65,95.0,2024-11-06,No
457,Engineering,Senior Engineer,High School,32,3.0,4276.78,43.0,2021-01-07,No
812,Engineering,Senior Engineer,Bachelor,34,5.0,4427.97,78.0,2019-07-20,No
261,Engineering,QA Engineer,Bachelor,33,8.0,6411.57,54.0,2016-02-16,No
817,Engineering,QA Engineer,Bachelor,52,0.0,3403.57,79.0,2024-02-01,Yes
36,Engineering,Senior Engineer,Bachelor,40,0.0,4023.46,70.0,2024-04-19,No
828,Finance,Accountant,High School,44,1.0,3228.55,67.0,2023-08-24,Yes
912,Finance,Accountant,Bachelor,26,1.0,4541.87,74.0,2023-10-17,No
310,Marketing,Content Specialist,Master,33,4.0,6177.48,40.0,2020-01-17,No
277,Finance,Accountant,Bachelor,32,3.0,3968.92,55.0,2021-10-23,No
637,Sales,Sales Executive,Bachelor,24,6.6,7729.73,94.0,2007-01-14,No
655,Engineering,QA Engineer,PhD,45,1.0,6970.03,71.4,2023-12-25,No
623,Marketing,Marketing Analyst,Master,37,0.0,5155.86,72.0,2024-11-13,No
836,Sales,Sales Manager,High School,24,6.0,4020.05,65.0,2018-08-25,No
845,HR,Recruiter,PhD,21,1.0,7550.64,80.0,2023-04-14,No
394,Marketing,Content Specialist,Bachelor,34,0.0,2922.01,55.0,2024-09-18,No
108,Sales,Sales Executive,Master,45,7.0,7181.48,87.0,2017-05-24,No
525,Engineering,Software Engineer,Bachelor,39,1.0,4274.24,69.0,2023-11-04,No
785,Marketing,Marketing Analyst,Bachelor,29,0.0,4436.73,84.0,2024-11-08,No
204,Marketing,Marketing Analyst,Master,34,3.0,5722.1,81.0,2021-04-06,No
988,Finance,Financial Analyst,Bachelor,21,0.0,3690.23,79.0,2024-12-03,No
632,Sales,Sales Executive,Bachelor,31,6.0,5946.66,86.0,2018-12-14,No
22,Finance,Accountant,Master,21,0.0,4710.62,80.0,2024-03-01,No
403,Sales,Sales Manager,Master,34,4.6,5705.92,61.0,2021-09-02,No
947,Finance,Accountant,High School,35,0.0,2825.53,70.0,2024-07-19,Yes
84,Engineering,Senior Engineer,Master,32,3.0,5040.91,55.0,2021-04-17,No
131,Engineering,Senior Engineer,Bachelor,24,2.0,3311.35,84.0,2022-07-06,No
896,Engineering,QA Engineer,High School,25,0.0,3103.09,63.0,2024-02-22,No
842,Sales,Sales Executive,Bachelor,28,2.0,4749.14,76.0,2022-05-03,No
742,Finance,Finance Manager,Bachelor,34,8.0,6147.19,72.0,2016-03-19,No
698,Engineering,Senior Engineer,High School,47,4.0,3897.0,85.0,2020-06-26,No
287,Engineering,QA Engineer,Master,39,2.0,4395.54,75.0,2022-08-09,No
124,Finance,Finance Manager,High School,21,14.0,7318.72,78.0,2010-07-12,No
34,Engineering,Senior Engineer,Bachelor,26,5.0,5499.97,82.0,2019-09-24,No
788,Finance,Accountant,PhD,45,5.0,5324.86,58.0,2019-02-02,No
517,Finance,Finance Manager,Bachelor,21,7.2,7875.63,75.0,2012-04-18,No
924,Engineering,Software Engineer,Master,41,2.0,4514.92,80.0,2022-07-17,No
20,Engineering,QA Engineer,Master,39,3.0,4529.54,73.0,2021-06-06,No
989,Engineering,QA Engineer,PhD,34,6.0,9601.02,61.0,2018-11-24,No
220,Sales,Sales Manager,High School,37,2.0,3399.7,65.2,2022-12-13,No
892,Marketing,Marketing Manager,Bachelor,33,8.0,5881.8,68.0,2016-12-12,No
580,Sales,Sales Manager,Bachelor,45,10.0,8202.95,78.0,2014-04-09,No
482,Engineering,QA Engineer,High School,27,3.0,3901.29,74.0,2021-06-10,No
932,Finance,Accountant,Master,30,4.0,6808.08,71.0,2020-05-11,No
357,Sales,Sales Executive,Bachelor,39,4.0,4573.44,59.0,2020-05-03,No
662,Sales,Sales Executive,Master,25,0.0,5034.96,65.0,2024-07-23,Yes
225,Marketing,Content Specialist,Bachelor,29,5.0,5165.41,72.2,2019-06-17,No
760,Engineering,QA Engineer,Master,21,4.0,4913.53,52.0,2020-03-12,No
93,Sales,Sales Executive,Master,21,7.0,6255.51,80.0,2017-05-14,No
152,Engineering,QA Engineer,Bachelor,41,2.6,4783.74,68.0,2023-06-05,No
318,Marketing,Content Specialist,Bachelor,39,6.0,6436.15,64.0,2018-01-01,No
449,Finance,Financial Analyst,Bachelor,45,7.0,6655.89,75.0,2017-02-09,No
804,HR,Recruiter,Bachelor,39,1.0,3560.78,78.0,2023-06-14,No
746,Sales,Sales Manager,High School,38,2.0,2928.28,75.0,2022-07-20,No
523,Engineering,Senior Engineer,Bachelor,29,6.0,6181.07,66.0,2018-09-01,No
280,Engineering,Senior Engineer,Bachelor,23,1.0,3521.46,62.0,2023-11-09,No
584,Finance,Financial Analyst,High School,33,3.0,3513.35,66.0,2021-09-17,No
765,Sales,Account Rep,Bachelor,22,0.0,4991.92,83.0,2024-06-06,No
605,Sales,Account Rep,Master,42,0.0,4470.08,58.0,2024-09-07,Yes
350,HR,Recruiter,Master,21,3.0,4757.2,63.0,2021-02-10,No
928,HR,Recruiter,PhD,40,0.0,5206.24,54.0,2024-02-20,No
375,Finance,Finance Manager,Bachelor,34,3.0,4943.66,78.0,2021-06-05,No
401,Sales,Account Rep,Bachelor,38,4.0,4453.71,57.0,2020-11-17,No
705,HR,HR Specialist,Bachelor,27,1.0,3769.78,72.0,2023-12-06,No
258,Sales,Account Rep,High School,33,14.0,5020.07,67.0,2010-03-06,No
945,Finance,Finance Manager,Master,35,9.0,8021.58,76.0,2015-11-15,No
852,Sales,Account Rep,Master,34,3.0,6135.66,71.0,2021-01-27,No
73,Engineering,Software Engineer,Bachelor,32,3.0,5025.16,59.0,2021-01-20,No
196,Sales,Sales Executive,Master,28,0.0,4427.1,74.0,2024-09-19,No
484,Engineering,QA Engineer,High School,44,0.0,2997.92,76.0,2024-11-06,No
856,Marketing,Marketing Manager,Bachelor,39,3.0,4145.64,75.0,2021-05-18,No
495,Sales,Sales Manager,Bachelor,49,4.0,5098.93,55.0,2020-05-17,Yes
773,Engineering,QA Engineer,Bachelor,46,1.0,2785.95,82.0,2023-11-09,No
463,Sales,Sales Manager,Bachelor,30,1.0,3362.98,89.0,2023-03-22,No
202,HR,HR Specialist,Bachelor,25,12.0,6307.28,73.0,2012-07-17,No
291,HR,HR Manager,Bachelor,46,3.0,3071.45,87.0,2021-12-21,No
764,Marketing,Marketing Analyst,Master,38,5.0,5808.31,69.0,2019-10-27,No
950,Marketing,Marketing Manager,Bachelor,37,1.0,3542.18,68.0,2023-12-06,No
184,Sales,Sales Manager,Bachelor,38,9.0,5746.19,67.0,2015-05-16,No
251,Sales,Account Rep,High School,32,3.0,4793.1,100.0,2021-06-05,No
824,Engineering,Software Engineer,Bachelor,28,0.0,2089.16,80.0,2024-10-02,No
941,Finance,Finance Manager,Bachelor,23,0.0,3914.39,68.0,2024-02-18,No
392,Engineering,Software Engineer,Master,47,0.0,6458.62,54.0,2024-02-13,No
905,Engineering,Senior Engineer,High School,21,0.0,2647.39,61.0,2024-11-16,Yes
731,Sales,Sales Executive,High School,30,1.0,3591.59,58.0,2023-03-12,Yes
555,Engineering,Software Engineer,Master,38,0.0,4563.14,83.0,2024-05-18,Yes
367,Sales,Account Rep,High School,27,2.0,4664.63,44.0,2022-01-18,No
536,Sales,Sales Manager,Master,41,8.0,5712.69,81.0,2016-01-17,No
920,Engineering,Senior Engineer,Bachelor,33,11.0,7315.0,58.0,2013-04-10,No
212,Marketing,Content Specialist,Bachelor,35,4.0,4821.96,56.0,2020-05-12,No
538,Finance,Financial Analyst,Bachelor,31,3.0,4262.34,59.0,2021-12-11,No
176,Sales,Account Rep,High School,27,0.0,1909.09,82.0,2024-02-24,No
